"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2021","3","D","발달상권","1001176","서울 중구 약수역_1","HH","정체","142","63","117","55"
"2021","3","D","발달상권","1001175","서울 강동구 고덕역","LH","상권확장","112","59","117","55"
"2021","3","D","발달상권","1001174","등촌역","LL","다이나믹","115","52","117","55"
"2021","3","D","발달상권","1001173","서울 강동구 명일역","HL","상권축소","122","53","117","55"
"2021","3","D","발달상권","1001172","어린이대공원역","LL","다이나믹","107","52","117","55"
"2021","3","D","발달상권","1001171","서울 마포구 공덕역_2","HH","정체","145","71","117","55"
"2021","3","D","발달상권","1001170","공덕역","LL","다이나믹","115","53","117","55"
"2021","3","D","발달상권","1001169","서울 용산구 숙대입구역","HH","정체","121","59","117","55"
"2021","3","D","발달상권","1001168","남영역","HH","정체","135","59","117","55"
"2021","3","D","발달상권","1001167","서울 마포구 공덕역_1","LL","다이나믹","112","44","117","55"
"2021","3","D","발달상권","1001166","서울 마포구 마포역_2","HL","상권축소","119","52","117","55"
"2021","3","D","발달상권","1001165","서울 광진구 건대입구역_2","LL","다이나믹","86","53","117","55"
"2021","3","D","발달상권","1001164","서울 마포구 마포역_1","HH","정체","122","56","117","55"
"2021","3","D","발달상권","1001163","서울 강동구 천호역_2","LL","다이나믹","116","53","117","55"
"2021","3","D","발달상권","1001162","서울 광진구 건대입구역_1","LH","상권확장","96","56","117","55"
"2021","3","D","발달상권","1001161","건대입구역","LL","다이나믹","77","43","117","55"
"2021","3","D","발달상권","1001160","서울 광진구 구의역","HL","상권축소","127","53","117","55"
"2021","3","D","발달상권","1001159","서울 강동구 천호역","HH","정체","122","57","117","55"
"2021","3","D","발달상권","1001158","당산역_2","LL","다이나믹","107","54","117","55"
"2021","3","D","발달상권","1001157","서울 강동구 천호역_1","HL","상권축소","126","51","117","55"
"2021","3","D","발달상권","1001156","서울 강동구 길동역","LL","다이나믹","114","49","117","55"
"2021","3","D","발달상권","1001155","용산 전자상가_5","HH","정체","153","55","117","55"
"2021","3","D","발달상권","1001154","용산 전자상가_4","HL","상권축소","149","54","117","55"
"2021","3","D","발달상권","1001153","당산역_1","HL","상권축소","119","51","117","55"
"2021","3","D","발달상권","1001152","서울 광진구 강변역","HH","정체","146","59","117","55"
"2021","3","D","발달상권","1001151","용산 전자상가_3","HH","정체","158","57","117","55"
"2021","3","D","발달상권","1001150","서울 용산구 이태원역","HH","정체","146","63","117","55"
"2021","3","D","발달상권","1001149","한남오거리","HH","정체","135","58","117","55"
"2021","3","D","발달상권","1001148","목동사거리","HL","상권축소","118","50","117","55"
"2021","3","D","발달상권","1001147","용산 전자상가_2","HH","정체","154","56","117","55"
"2021","3","D","발달상권","1001146","용산구청","LH","상권확장","88","55","117","55"
"2021","3","D","발달상권","1001145","용산 전자상가_1","HH","정체","145","63","117","55"
"2021","3","D","발달상권","1001144","국회의사당역_2","HL","상권축소","129","52","117","55"
"2021","3","D","발달상권","1001143","서울 용산구 신용산역","LH","상권확장","114","56","117","55"
"2021","3","D","발달상권","1001142","국회의사당역_1","HH","정체","135","66","117","55"
"2021","3","D","발달상권","1001141","압구정 로데오거리_2","LL","다이나믹","104","47","117","55"
"2021","3","D","발달상권","1001140","서울 강남구 압구정역","LL","다이나믹","112","53","117","55"
"2021","3","D","발달상권","1001139","서울 영등포구 영등포구청역","LL","다이나믹","109","51","117","55"
"2021","3","D","발달상권","1001138","압구정 로데오거리_1","LL","다이나믹","109","50","117","55"
"2021","3","D","발달상권","1001137","서울 강동구 둔촌동역","HL","상권축소","124","53","117","55"
"2021","3","D","발달상권","1001136","오목교역","LL","다이나믹","73","52","117","55"
"2021","3","D","발달상권","1001135","신사동 가로수길","LL","다이나믹","107","50","117","55"
"2021","3","D","발달상권","1001134","서울 영등포구 여의도역_2","HH","정체","120","57","117","55"
"2021","3","D","발달상권","1001133","청담사거리_3","LL","다이나믹","108","53","117","55"
"2021","3","D","발달상권","1001132","영등포유통상가","HL","상권축소","151","54","117","55"
"2021","3","D","발달상권","1001131","청담역_2","LL","다이나믹","117","55","117","55"
"2021","3","D","발달상권","1001130","청담역_1","HL","상권축소","124","50","117","55"
"2021","3","D","발달상권","1001129","청담사거리_2","HH","정체","123","59","117","55"
"2021","3","D","발달상권","1001128","청담사거리_1","LL","다이나믹","106","48","117","55"
"2021","3","D","발달상권","1001127","서울 영등포구 여의도역_1","HL","상권축소","126","52","117","55"
"2021","3","D","발달상권","1001126","서울 양천구 신정네거리역_2","HH","정체","119","62","117","55"
"2021","3","D","발달상권","1001125","학동사거리_2","LL","다이나믹","92","48","117","55"
"2021","3","D","발달상권","1001124","서울 영등포구 영등포시장역","HH","정체","163","61","117","55"
"2021","3","D","발달상권","1001123","학동사거리_1","HL","상권축소","118","49","117","55"
"2021","3","D","발달상권","1001122","여의도 시범아파트앞","HH","정체","134","56","117","55"
"2021","3","D","발달상권","1001121","영등포역_3","HH","정체","148","55","117","55"
"2021","3","D","발달상권","1001120","도산공원사거리_1","HL","상권축소","119","47","117","55"
"2021","3","D","발달상권","1001119","영등포역_2","HH","정체","127","61","117","55"
"2021","3","D","발달상권","1001118","문래동 주민센터","LL","다이나믹","98","39","117","55"
"2021","3","D","발달상권","1001117","강남구 신사역_2","LL","다이나믹","112","51","117","55"
"2021","3","D","발달상권","1001116","영등포역_1","HH","정체","136","57","117","55"
"2021","3","D","발달상권","1001115","서울 강남구 강남구청역_2","LL","다이나믹","117","50","117","55"
"2021","3","D","발달상권","1001114","강남구 신사역_1","LL","다이나믹","116","50","117","55"
"2021","3","D","발달상권","1001113","서울 동작구 노량진1동_1","HH","정체","137","79","117","55"
"2021","3","D","발달상권","1001112","서울 강남구 학동역_3","LL","다이나믹","110","49","117","55"
"2021","3","D","발달상권","1001111","서울 강남구 강남구청역_1","LL","다이나믹","109","52","117","55"
"2021","3","D","발달상권","1001110","잠실역","LH","상권확장","107","56","117","55"
"2021","3","D","발달상권","1001109","강남구 논현역_4","LL","다이나믹","113","50","117","55"
"2021","3","D","발달상권","1001108","학동역","HL","상권축소","136","51","117","55"
"2021","3","D","발달상권","1001107","방이동 먹자골목","LL","다이나믹","99","48","117","55"
"2021","3","D","발달상권","1001106","서울 강남구 학동역_2","HL","상권축소","122","53","117","55"
"2021","3","D","발달상권","1001105","서울 동작구 노량진역","LL","다이나믹","107","54","117","55"
"2021","3","D","발달상권","1001104","삼성역_3","HH","정체","120","61","117","55"
"2021","3","D","발달상권","1001103","코엑스","HH","정체","134","64","117","55"
"2021","3","D","발달상권","1001102","서울 강남구 학동역_1","HH","정체","139","62","117","55"
"2021","3","D","발달상권","1001101","선정릉역_2","LL","다이나믹","107","50","117","55"
"2021","3","D","발달상권","1001100","강남구 논현역_3","LL","다이나믹","104","53","117","55"
"2021","3","D","발달상권","1001099","포스코사거리_2","HL","상권축소","121","53","117","55"
"2021","3","D","발달상권","1001098","포스코사거리_1","LL","다이나믹","107","50","117","55"
"2021","3","D","발달상권","1001097","잠실역 롯데월드","HH","정체","137","69","117","55"
"2021","3","D","발달상권","1001096","신도림역","LL","다이나믹","95","45","117","55"
"2021","3","D","발달상권","1001095","강남구 논현역_2","LL","다이나믹","102","47","117","55"
"2021","3","D","발달상권","1001094","선정릉역_1","LL","다이나믹","101","46","117","55"
"2021","3","D","발달상권","1001093","신천역","LL","다이나믹","114","51","117","55"
"2021","3","D","발달상권","1001092","강남구 논현역_1","LL","다이나믹","115","46","117","55"
"2021","3","D","발달상권","1001091","삼성역_2","HH","정체","133","61","117","55"
"2021","3","D","발달상권","1001090","삼정역_2","LL","다이나믹","94","46","117","55"
"2021","3","D","발달상권","1001089","삼정역_1","HL","상권축소","125","51","117","55"
"2021","3","D","발달상권","1001088","삼성역_1","LL","다이나믹","100","49","117","55"
"2021","3","D","발달상권","1001087","서울 강남구 선릉역_2","LL","다이나믹","109","46","117","55"
"2021","3","D","발달상권","1001086","고속터미널역","HH","정체","154","76","117","55"
"2021","3","D","발달상권","1001085","서울 서초구 강남역","LL","다이나믹","105","49","117","55"
"2021","3","D","발달상권","1001084","서울 강남구 선릉역_1","LL","다이나믹","113","51","117","55"
"2021","3","D","발달상권","1001083","서울 송파구 석촌역_2","HL","상권축소","126","49","117","55"
"2021","3","D","발달상권","1001082","선릉역_2","LL","다이나믹","102","48","117","55"
"2021","3","D","발달상권","1001081","서울 강남구 역삼역_2","LL","다이나믹","104","47","117","55"
"2021","3","D","발달상권","1001080","서울 송파구 석촌역_1","HL","상권축소","137","49","117","55"
"2021","3","D","발달상권","1001079","석촌역","HH","정체","178","61","117","55"
"2021","3","D","발달상권","1001078","서울 강남구 강남역_2","LL","다이나믹","114","49","117","55"
"2021","3","D","발달상권","1001077","선릉역_1","LL","다이나믹","101","45","117","55"
"2021","3","D","발달상권","1001076","구로역","LH","상권확장","109","60","117","55"
"2021","3","D","발달상권","1001075","역삼역_2","LH","상권확장","116","56","117","55"
"2021","3","D","발달상권","1001074","대림역_2","LL","다이나믹","116","47","117","55"
"2021","3","D","발달상권","1001073","서울 강남구 역삼역_1","LL","다이나믹","107","48","117","55"
"2021","3","D","발달상권","1001072","신대방삼거리역","LL","다이나믹","113","52","117","55"
"2021","3","D","발달상권","1001071","서울 강남구 한티역","LL","다이나믹","95","51","117","55"
"2021","3","D","발달상권","1001070","은마아파트입구사거리_4","LL","다이나믹","105","47","117","55"
"2021","3","D","발달상권","1001069","은마아파트입구사거리_3","LL","다이나믹","103","50","117","55"
"2021","3","D","발달상권","1001068","은마아파트입구사거리_2","LL","다이나믹","104","50","117","55"
"2021","3","D","발달상권","1001067","오류동역","HH","정체","126","60","117","55"
"2021","3","D","발달상권","1001066","서울 강남구 강남역","LL","다이나믹","101","47","117","55"
"2021","3","D","발달상권","1001065","은마아파트입구사거리_1","HL","상권축소","124","55","117","55"
"2021","3","D","발달상권","1001064","대림역_1","LL","다이나믹","105","50","117","55"
"2021","3","D","발달상권","1001063","교대역_4","HH","정체","136","65","117","55"
"2021","3","D","발달상권","1001062","서울 강남구 강남역_1","LL","다이나믹","104","50","117","55"
"2021","3","D","발달상권","1001061","방배동카페골목","HL","상권축소","138","48","117","55"
"2021","3","D","발달상권","1001060","가락시장","HH","정체","214","272","117","55"
"2021","3","D","발달상권","1001059","교대역_3","HH","정체","147","63","117","55"
"2021","3","D","발달상권","1001058","역삼역_1","HL","상권축소","118","49","117","55"
"2021","3","D","발달상권","1001057","교대역_2","LH","상권확장","111","56","117","55"
