DATE,WEEK,REGION,USE_FREQ,INDEX_FREQ_MINMAX,MA_INDEX_FREQ_MINMAX,BUZZ_FREQ,INDEX_BUZZ_FREQ_MINMAX,MA_INDEX_BUZZ_FREQ_MINMAX,TRACTION_A,TRACTION_B,TRACTION_C,INDEX_TRACTION_A_MINMAX,INDEX_TRACTION_B_MINMAX,INDEX_TRACTION_C_MINMAX,MA_INDEX_TRACTION_A_MINMAX,MA_INDEX_TRACTION_B_MINMAX,MA_INDEX_TRACTION_C_MINMAX,ATTRACTION_A,ATTRACTION_B,ATTRACTION_C,ATTRACTION_A_MINMAX,ATTRACTION_B_MINMAX,ATTRACTION_C_MINMAX,MA_ATTRACTION_A_MINMAX,MA_ATTRACTION_B_MINMAX,MA_ATTRACTION_C_MINMAX,AVG_ATTRACTION,AVG_ATTRACTION_MINMAX,MA_AVG_ATTRACTION_MINMAX,INDEX,MA_INDEX,UNIT_PRICE
2017년 12월 3주,51,양천구,0.35,5.25,6.42,0.26,4.34,3.18,0.24,0.35,0.06,26.92,29.1,1.28,2.65,4.15,2.21,-0.02,0.09,-0.2,4.46,6.16,0.74,31.16,31.33,19.17,-0.04,19.1,27.22,0.19,4.07,27161
2017년 12월 4주,52,양천구,0.38,6.11,6.57,0.24,3.47,3.13,0.31,0.09,0.12,43.64,21.58,12.33,3.12,2.91,1.89,0.07,-0.15,-0.12,5.23,1.48,1.89,28.5,26.34,16.68,-0.07,25.85,23.84,0.18,3.92,29064
2018년 1월 1주,53,양천구,0.45,7.99,6.66,0.18,2.7,3.58,0.08,0.2,0.14,31.11,41.55,22.56,3.14,3.57,2.18,-0.1,0.02,-0.04,1.59,2.61,1.76,30.33,31.47,15.24,-0.04,31.74,25.68,0.2,4.28,23077
2018년 1월 2주,54,양천구,0.42,6.54,6.47,0.16,3.05,3.39,0.09,0.17,0.1,53.52,38.49,27.4,3.28,3.3,1.46,-0.07,0.01,-0.06,1.85,2.94,1.44,38.8,32.68,15.89,-0.04,39.8,29.12,0.18,3.97,25146
2018년 1월 3주,55,양천구,0.39,6.77,6.85,0.21,3.35,3.14,0.14,0.19,0.22,25.37,28.97,38.03,2.83,2.55,2.17,-0.07,-0.02,0.01,2.65,3.15,3.59,38.41,32.65,25.08,-0.03,30.79,32.04,0.19,3.76,20806
2018년 1월 4주,56,양천구,0.41,6.33,6.91,0.25,3.93,3.26,0.26,0.02,0.29,59.46,29.06,39.1,2.45,2.28,3.16,0.01,-0.23,0.04,3.7,0.4,5.84,42.36,34.52,31.77,-0.06,42.54,36.22,0.2,3.85,22407
2018년 1월 5주,57,양천구,0.44,8.06,6.93,0.17,2.26,3.15,0.13,0.2,0.17,28.23,35.95,31.75,2.52,2.56,3.52,-0.04,0.03,0,1.88,3.76,3.21,41.64,33.12,34.07,0,31.97,36.27,0.2,4.23,22261
2018년 2월 1주,58,양천구,0.44,8.17,7.33,0.16,1.74,2.82,0.08,0.17,0.08,32.65,36.21,43.53,2.3,2.71,3.51,-0.08,0.01,-0.08,0.96,3.53,1.39,36.43,32.55,38.1,-0.05,37.46,35.69,0.18,4.33,25416
2018년 2월 2주,59,양천구,0.36,5.33,6.97,0.18,2.2,2.53,0.37,0.26,0.14,70.93,39.87,15.84,2.98,3.07,3.16,0.19,0.08,-0.04,5.37,4.6,2.19,47.82,35.27,32.55,0.08,42.21,38.54,0.21,4.47,24058
2018년 2월 3주,60,양천구,0.41,6.84,7.1,0.27,3.9,2.53,0.2,0.17,0.24,21.47,38.11,30.38,2.59,3.73,2.63,-0.07,-0.1,-0.03,2.15,3.04,3.74,38.32,37.54,30.37,-0.07,29.99,35.41,0.2,4.3,23716
2018년 2월 4주,61,양천구,0.36,5.73,6.52,0.2,3.06,2.73,0.24,0.13,0.14,48.86,20.83,15.6,2.75,3.12,2.32,0.04,-0.07,-0.06,2.52,1.31,1.95,43.48,33.76,26.34,-0.03,28.43,34.52,0.18,3.69,20659
2018년 3월 1주,62,양천구,0.35,5.07,5.74,0.16,2.8,2.99,0.21,0.1,0.15,34.68,35.81,35.59,3.24,2.61,2.81,0.05,-0.06,-0.01,2.92,1.48,3.36,43.98,33.66,24.35,-0.01,35.36,34,0.17,3.45,22215
2018년 3월 2주,63,양천구,0.37,6.71,6.09,0.26,4.31,3.52,0.27,0.16,0.19,25.89,30.51,47.88,3.03,2.19,2.92,0.01,-0.1,-0.07,4.55,2.92,2.64,32.72,31.32,32.36,-0.05,34.76,32.13,0.19,3.47,22314
2018년 3월 3주,64,양천구,0.33,5.9,5.85,0.14,0.95,2.78,0.09,0.11,0.09,40.24,38.14,28.38,2.66,1.62,2.08,-0.05,-0.03,-0.05,0.64,0.75,0.39,37.42,31.32,31.86,-0.04,35.59,33.53,0.14,3.12,24640
2018년 3월 4주,65,양천구,0.35,5.54,5.81,0.21,3.95,3,0.38,0.13,0.21,52.71,31.95,16.41,3.69,1.69,2.53,0.17,-0.08,0,6.64,1.6,3.74,38.38,34.1,32.06,0.03,33.69,34.85,0.2,3.58,23316
2018년 4월 1주,66,양천구,0.31,3.9,5.51,0.2,2.74,2.99,0.24,0.03,0.17,57.73,24.39,41.51,3.9,1.48,2.54,0.04,-0.17,-0.03,3.79,0.65,3.41,44.14,31.25,33.54,-0.05,41.21,36.31,0.15,3.4,25839
2018년 4월 2주,67,양천구,0.4,6.88,5.56,0.25,3.67,2.83,0.37,0.13,0.24,47.33,19.66,33.64,4.43,1.09,3.1,0.12,-0.12,-0.01,6.65,1.37,4.86,49.5,28.54,29.98,0,33.55,36.01,0.22,3.45,21457
2018년 4월 3주,68,양천구,0.32,4.94,5.32,0.26,4.91,3.82,0.42,0.32,0.24,56.03,31.89,28.66,6.31,2.12,4.22,0.16,0.06,-0.02,8.18,4.84,4.86,53.45,26.97,30.05,0.07,38.86,36.83,0.22,4.28,26989
2018년 4월 4주,69,양천구,0.39,7.96,5.92,0.25,4.09,3.85,0.26,0.33,0.32,45.71,32.89,46.94,5.47,2.99,4.78,0.01,0.08,0.07,3.27,5.1,5.99,51.7,27.21,37.69,0.05,41.85,38.87,0.23,4.66,24103
2018년 4월 5주,70,양천구,0.37,6.31,6.52,0.2,3.69,4.09,0.13,0.53,0.08,16.22,57.75,38.73,5,5.21,4.25,-0.07,0.33,-0.12,1.89,9.53,1.28,41.32,35.55,36.99,0.05,37.57,37.96,0.21,5.43,26247
2018년 5월 1주,71,양천구,0.37,7.56,6.69,0.17,1.87,3.64,0.22,0.13,0.17,60.22,22.75,34,4.33,5.23,3.73,0.05,-0.04,0,3.99,1.45,2.79,44.54,36.32,37.08,0,38.99,39.32,0.18,5.32,27904
2018년 5월 2주,72,양천구,0.34,5.68,6.88,0.24,3.89,3.39,0.28,0.24,0.31,66.29,25,58.95,3.43,4.81,4.08,0.04,0,0.07,4.59,3.15,6.26,47.11,34.6,44.65,0.04,50.08,42.12,0.21,5.1,24295
2018년 5월 3주,73,양천구,0.3,4.75,6.08,0.15,2.05,2.88,0.19,0.11,0.15,35.37,22.3,18.42,3.56,4.06,3.27,0.04,-0.04,0,3.75,2.1,2.75,44.53,31.95,37.52,0,25.36,38,0.15,4.49,26654
2018년 5월 4주,74,양천구,0.33,5.26,5.81,0.17,2.24,2.51,0.16,0.17,0.16,42.86,26.19,50.67,3.54,2.43,3.74,-0.01,0,-0.01,1.83,3,3.15,51.19,24.06,40.51,-0.01,39.9,38.58,0.16,4.01,22292
2018년 6월 1주,75,양천구,0.32,5.23,5.23,0.26,4.35,3.13,0.29,0.14,0.25,24.55,38.36,33.33,3.87,2.51,3.85,0.03,-0.12,-0.01,5.31,1.79,3.23,42.27,27.96,40.34,-0.03,32.08,36.85,0.18,3.89,23170
2018년 6월 2주,76,양천구,0.31,4.85,5.02,0.22,4.13,3.19,0.16,0.29,0.11,40.17,27.83,25.66,3.25,2.95,2.4,-0.06,0.07,-0.11,2.11,4.91,0.46,35.74,28.67,32.02,-0.03,31.22,32.14,0.17,3.57,23889
2018년 6월 3주,77,양천구,0.33,5.05,5.1,0.18,2.17,3.22,0.16,0.25,0.15,28,43.12,17.65,2.77,3.29,2.11,-0.02,0.07,-0.03,1.82,3.44,1.58,33.9,33.88,31.83,0.01,29.59,33.2,0.17,3.42,23275
2018년 6월 4주,78,양천구,0.35,6.06,5.3,0.24,3.29,3.49,0.21,0.26,0.19,46.24,53.8,16.67,3,3.48,1.95,-0.03,0.02,-0.05,2.77,3.78,2.53,34.74,40.78,23.33,-0.02,38.9,32.95,0.19,3.46,23699
2018년 7월 1주,79,양천구,0.33,5.34,5.33,0.23,4.28,3.47,0.23,0.19,0.19,41.8,25.22,33.06,2.64,3.85,2.1,0,-0.04,-0.04,3.85,3.25,3.82,39.05,37.49,23.26,-0.03,33.36,33.27,0.18,3.57,22133
2018년 7월 2주,80,양천구,0.34,5.26,5.43,0.18,2.75,3.12,0.21,0.08,0.12,45.16,25.98,26.15,2.82,3.03,2.49,0.03,-0.1,-0.06,2.84,1.65,2.04,40.3,37.03,23.38,-0.04,32.43,33.57,0.16,3.55,21843
2018년 7월 3주,81,양천구,0.32,4.68,5.34,0.19,2.91,3.31,0.14,0.13,0.12,35,27.27,30.99,2.89,2.76,2.59,-0.05,-0.06,-0.07,2.09,2.36,1.97,42.05,33.07,26.72,-0.06,31.09,33.94,0.15,3.57,24241
2018년 7월 4주,82,양천구,0.37,6.59,5.47,0.2,2.86,3.2,0.2,0.12,0.1,49.12,29.03,24.29,2.83,2.28,2.23,0,-0.08,-0.1,2.54,1.85,1.09,42.77,26.88,28.62,-0.06,34.15,32.76,0.17,3.66,23296
2018년 7월 5주,83,양천구,0.4,7.78,6.08,0.18,2.22,2.69,0.18,0.23,0.27,26.92,39.71,69.57,2.76,2.52,2.74,0,0.05,0.09,3.59,4.21,5.86,39.05,30.5,37.75,0.05,45.4,35.77,0.21,4.04,20826
2018년 8월 1주,84,양천구,0.36,6.69,6.44,0.2,2.63,2.66,0.23,0.19,0.15,35.4,20.48,37.8,2.76,2.72,2.85,0.03,-0.01,-0.05,2.83,2.47,2.48,36.61,29.12,40.66,-0.01,31.23,35.47,0.18,4.18,23683
2018년 8월 2주,85,양천구,0.34,6.27,6.83,0.19,2.9,2.65,0.24,0.08,0.05,66.67,22.58,22.45,3.07,2.48,2.47,0.05,-0.11,-0.14,3.32,1.37,0.45,44.53,27.95,38.53,-0.07,37.23,37,0.15,4.27,23365
2018년 8월 3주,86,양천구,0.41,8.96,7.43,0.16,1.36,2.28,0.24,0.19,0.13,52.89,27.03,36.7,3.4,2.77,2.45,0.08,0.03,-0.03,3.85,3.02,1,45.47,27.45,41.63,0.03,38.87,38.18,0.2,4.49,22666
2018년 8월 4주,87,양천구,0.43,8.11,7.51,0.24,4.35,2.81,0.18,0.13,0.19,53.9,33.2,35.82,3.23,2.12,1.66,-0.06,-0.11,-0.05,2.91,1.63,2.71,52.22,25.82,33.19,-0.07,40.97,37.07,0.2,4.07,21281
2018년 9월 1주,88,양천구,0.35,6.29,7.41,0.21,3.07,2.92,0.22,0.25,0.17,33.33,33.77,35.71,3.34,2.74,1.62,0.01,0.04,-0.04,3.29,4.92,2.31,51.7,29.14,32.67,0,34.27,37.83,0.19,4.14,21760
2018년 9월 2주,89,양천구,0.32,4.8,7.04,0.18,2.39,2.79,0.22,0.08,0.13,63.64,35.48,16.38,3.26,2.74,1.61,0.04,-0.1,-0.05,2.98,1.38,0.44,50.94,32.37,31.15,-0.04,38.5,38.15,0.15,3.81,22847
2018년 9월 3주,90,양천구,0.39,7.3,6.62,0.21,3.86,3.42,0.27,0.32,0.23,36.89,42.74,35.37,3.67,3.83,2.43,0.06,0.11,0.02,5.5,7.39,4.28,46.94,36.3,30.82,0.06,38.33,38.02,0.22,4.19,22086
2018년 9월 4주,91,양천구,0.3,4.81,5.8,0.26,4.31,3.41,0.24,0.16,0.13,40,21.6,9.41,3.85,4.05,2.19,-0.02,-0.1,-0.13,3.63,2.51,1.73,43.47,33.4,24.22,-0.08,23.67,33.69,0.16,3.91,28320
2018년 10월 1주,92,양천구,0.35,5.76,5.67,0.26,4.86,3.86,0.31,0.22,0.24,45.9,21.09,29.5,4.78,3.76,2.7,0.05,-0.04,-0.02,7,3.75,4.37,46.61,30.23,22.66,0,32.16,33.16,0.2,4.15,19494
2018년 10월 2주,93,양천구,0.33,5.04,5.73,0.16,2.41,3.86,0.2,0.2,0.09,57.25,38.08,32,4.86,4.23,2.91,0.04,0.04,-0.07,3.33,3.27,1.25,45.01,30.88,26.57,0,42.44,34.15,0.16,4.38,23568
2018년 10월 3주,94,양천구,0.35,6.5,5.53,0.23,3.51,3.77,0.22,0.17,0.22,50,33.33,29.35,4.47,2.89,2.75,-0.01,-0.06,-0.01,3.91,2.02,3.64,48.29,28.53,25.06,-0.03,37.56,33.96,0.18,3.77,22564
2018년 10월 4주,95,양천구,0.37,7.38,6.17,0.17,1.08,2.97,0.16,0.15,0.09,41.82,42.07,36.28,3.81,2.64,2.43,-0.01,-0.02,-0.08,1,1.51,0.46,48.74,33.64,31.78,-0.04,40.06,38.05,0.17,3.78,21890
2018년 10월 5주,96,양천구,0.37,6.52,6.36,0.16,3.05,2.51,0.09,0.09,0.12,38.14,50.53,25.68,2.44,2.23,1.7,-0.07,-0.07,-0.04,1.52,2.12,1.46,46.8,41,30.83,-0.06,38.11,39.54,0.16,3.32,24475
2018년 11월 1주,97,양천구,0.41,7.52,6.98,0.21,2.65,2.57,0.26,0.21,0.23,50,52.35,30.56,2.54,2.43,2.76,0.05,0,0.02,3.73,4.05,5.46,44.99,44.57,30.47,0.02,44.3,40.01,0.21,3.76,22294
2018년 11월 2주,98,양천구,0.35,6.16,6.9,0.22,3.45,2.56,0.28,0.3,0.13,38.67,47.14,10.92,2.85,3.25,2.29,0.06,0.08,-0.09,5.17,5.32,1.77,42.16,48.02,25.86,0.02,32.24,38.68,0.2,3.95,23866
2018년 11월 3주,99,양천구,0.32,4.41,6.15,0.18,2.95,3.03,0.23,0.2,0.11,40,61.17,47.02,3.53,3.96,2.45,0.05,0.02,-0.07,3.69,4.36,1.12,41.7,52.8,28.54,0,49.4,41.01,0.17,3.96,25652
2018년 11월 4주,100,양천구,0.4,8.83,6.73,0.29,5.62,3.67,0.41,0.34,0.16,49.14,41.67,24.51,5.11,5.11,2.87,0.12,0.05,-0.13,7.87,6.71,3.14,44.45,50.58,28.25,0.01,38.44,41.09,0.23,4.74,24652
2018년 12월 1주,101,양천구,0.36,6.46,6.46,0.35,6.59,4.65,0.4,0.15,0.2,61.54,33.33,18.28,6.12,4.66,2.51,0.05,-0.2,-0.15,7.74,2.26,4.02,47.34,45.83,25.18,-0.1,37.72,39.45,0.2,4.82,26164
2018년 12월 2주,102,양천구,0.36,5.47,6.29,0.25,4.16,4.83,0.11,0.11,0.04,21.57,29.87,13.08,5.09,3.81,2.12,-0.14,-0.14,-0.21,1.06,1.89,0.19,43.06,41.51,25.72,-0.16,21.51,36.77,0.15,4.32,24355
2018년 12월 3주,103,양천구,0.32,4.75,6.38,0.21,3.08,4.86,0.18,0.26,0.21,28.71,25,29.63,4.76,3.94,2.64,-0.03,0.05,0,2.39,4.88,3.22,40.24,32.47,21.37,0.01,27.78,31.36,0.18,4.54,26216
2018년 12월 4주,104,양천구,0.35,6.12,5.7,0.2,3.65,4.37,0.17,0.09,0.18,41.89,23.71,36.78,3.48,2.54,2.81,-0.03,-0.11,-0.02,2.72,1.14,3.82,38.43,27.98,24.44,-0.05,34.13,30.28,0.17,3.91,33405
2018년 12월 5주,105,양천구,0.35,5.98,5.58,0.24,3.66,3.64,0.24,0.18,0.17,58.1,48.4,35,2.52,2.71,2.42,0,-0.06,-0.07,3.93,2.93,2.47,37.57,31.75,28.62,-0.04,47.17,32.65,0.18,3.66,24530
2019년 1월 1주,106,양천구,0.38,6.59,5.86,0.24,3.9,3.57,0.26,0.12,0.13,74.23,35.79,39.25,3.16,2.83,2.59,0.02,-0.12,-0.11,3.6,2.36,0.86,50.73,33.23,35.16,-0.07,49.76,39.71,0.18,3.95,26820
2019년 1월 2주,107,양천구,0.32,5.1,5.95,0.19,2.86,3.52,0.15,0.09,0.23,48.39,32.24,51.74,2.95,1.95,2.98,-0.04,-0.1,0.04,1.57,1.35,4.79,55.65,35.04,40.69,-0.03,44.12,43.79,0.16,3.88,24097
2019년 1월 3주,108,양천구,0.36,6.57,6.06,0.15,1.39,2.95,0.2,0.08,0.11,45.28,25,28.85,2.7,1.8,2.61,0.05,-0.07,-0.04,1.72,0.57,2.32,56.5,35.36,38.71,-0.02,33.04,43.52,0.16,3.71,27355
2019년 1월 4주,109,양천구,0.3,3.97,5.56,0.31,5.11,3.32,0.3,0.16,0.22,55.29,16.86,27.04,3.08,1.78,2.82,-0.01,-0.15,-0.09,5.44,2.82,3.33,55.8,27.47,36.72,-0.08,33.07,40,0.18,3.46,21763
2019년 2월 1주,110,양천구,0.36,6.23,5.47,0.18,3.29,3.16,0.25,0.07,0.02,44.9,17.54,13.21,3.2,1.53,2.61,0.07,-0.11,-0.16,4.09,1.37,0,48.47,22.91,30.21,-0.07,25.22,33.86,0.16,3.41,30057
2019년 2월 2주,111,양천구,0.36,7.12,5.97,0.19,2.56,3.09,0.16,0.16,0.13,36.96,39.53,35.19,3.39,1.88,1.78,-0.03,-0.03,-0.06,2.31,2.75,1.47,45.61,24.73,26.07,-0.04,37.23,32.14,0.17,3.48,26564
2019년 2월 3주,112,양천구,0.35,6.23,5.89,0.2,3.47,3.61,0.11,0.14,0.21,12.9,28.57,31.82,3,2.45,2.1,-0.09,-0.06,0.01,0.18,2.85,3.6,37.51,25.63,26.81,-0.05,24.43,29.99,0.17,3.59,24158
2019년 2월 4주,113,양천구,0.34,5.72,6.32,0.14,1.28,2.65,0.22,0.08,0.13,46.51,35.33,27.85,2.68,1.91,1.43,0.08,-0.06,-0.01,4.15,0.66,0.67,35.32,30.24,27.02,0,36.56,30.86,0.16,3.51,25424
2019년 3월 1주,114,양천구,0.36,7.72,6.7,0.16,2.62,2.48,0.24,0.15,0.13,45.79,26.96,23.53,2.81,2.26,2.04,0.08,-0.01,-0.03,4.6,2.76,2.42,35.54,32.6,29.6,0.01,32.09,32.58,0.18,3.53,23636
2019년 3월 2주,115,양천구,0.3,4.21,5.97,0.23,3.77,2.79,0.07,0.24,0.18,11.24,22.14,15.79,2.23,2.59,2.25,-0.16,0.01,-0.05,0,4.09,2.32,29.11,28.25,24.75,-0.07,16.39,27.37,0.15,3.2,25532
2019년 3월 3주,116,양천구,0.32,4.94,5.65,0.16,2.31,2.5,0.08,0.19,0.09,29.63,54.22,41.59,2.24,2.35,1.65,-0.08,0.03,-0.07,0.23,1.87,1.19,33.29,34.66,27.19,-0.04,41.81,31.71,0.15,2.71,26888
2019년 3월 4주,117,양천구,0.29,4,5.22,0.22,4.28,3.25,0.14,0.23,0.23,19.13,41.38,54.55,1.77,3.24,2.86,-0.08,0.01,0.01,2.24,4.25,5.51,26.45,36.18,33.86,-0.02,38.35,32.16,0.16,2.94,25096
2019년 4월 1주,118,양천구,0.29,4.62,4.44,0.24,4.53,3.72,0.24,0.13,0.28,32.1,16.75,42.38,1.87,2.84,3.58,0,-0.11,0.04,5,1.13,5.32,23.03,33.62,38.58,-0.02,30.41,31.74,0.17,2.96,24977
2019년 4월 2주,119,양천구,0.29,4.91,4.62,0.21,2.72,3.46,0.17,0.22,0.18,32.95,21.83,55.32,2.16,2.6,3.54,-0.04,0.01,-0.03,1.18,3.15,2.14,28.45,33.55,48.46,-0.02,36.7,36.82,0.16,3.13,21013
2019년 4월 3주,120,양천구,0.33,4.89,4.61,0.16,2.05,3.4,0.16,0.07,0.08,41,32.43,25.88,2.74,2.44,3.64,0,-0.09,-0.08,2.56,1.21,1.58,31.3,28.1,44.53,-0.06,33.1,34.64,0.14,3.39,25304
2019년 4월 4주,121,양천구,0.3,4.53,4.74,0.24,4.43,3.43,0.23,0.19,0.2,37.59,38.39,29.29,3.25,2.4,3.28,-0.01,-0.05,-0.04,4.26,4.1,4.08,35.91,27.35,38.22,-0.03,35.09,33.82,0.17,3.49,20116
2019년 4월 5주,122,양천구,0.32,6.08,5.1,0.19,3.22,3.11,0.28,0.17,0.26,50.68,31.91,46.15,3.31,2.71,3.51,0.09,-0.02,0.07,5.25,2.37,6.23,40.56,31.14,39.16,0.05,42.92,36.95,0.19,3.85,20480
2019년 5월 1주,123,양천구,0.32,5.78,5.32,0.14,2.09,2.95,0.08,0.01,0.12,26.49,20.9,44,3.12,1.92,3.49,-0.06,-0.13,-0.02,0.41,0,2.06,38.94,30.91,36.33,-0.07,30.46,35.39,0.13,3.5,25691
2019년 5월 2주,124,양천구,0.35,6.43,5.71,0.26,5.52,3.82,0.26,0.25,0.18,28.95,41.75,24.66,3.68,2.92,4.07,0,-0.01,-0.08,4.81,5.19,3.93,35.93,33.24,36.02,-0.03,31.78,35.06,0.19,4.02,20613
2019년 5월 3주,125,양천구,0.33,5.19,5.87,0.21,3.75,3.65,0.22,0.15,0.14,32.26,29.41,31.46,3.46,2.34,3.65,0.01,-0.06,-0.07,3.36,1.81,2.4,34.6,30.99,36.57,-0.04,31.04,34.05,0.17,3.84,20021
2019년 5월 4주,126,양천구,0.36,6.86,6.07,0.2,2.7,3.52,0.27,0.26,0.19,51.81,40.22,33.59,3.24,2.97,2.75,0.07,0.06,-0.01,4.39,4.89,2.63,34.88,33.07,33.43,0.04,41.87,33.79,0.2,3.69,24089
2019년 6월 1주,127,양천구,0.32,5.07,5.89,0.21,2.51,3.62,0.21,0.14,0.2,58.11,24.8,46.26,3.98,3.55,3.28,0,-0.07,-0.01,3.38,2.31,4.18,42.78,34.05,33.99,-0.03,43.06,36.94,0.17,4,24317
2019년 6월 2주,128,양천구,0.31,5.19,5.58,0.13,1.11,2.52,0.12,0.09,0.05,43.62,34.11,38.64,2.9,2.39,2.3,-0.01,-0.04,-0.08,0.49,0.55,0,46.45,32.14,37.49,-0.04,38.79,38.69,0.13,3.32,21787
2019년 6월 3주,129,양천구,0.35,7.8,6.23,0.22,2.89,2.3,0.19,0.18,0.05,29.23,34.4,14.1,2.78,2.71,1.7,-0.03,-0.04,-0.17,2.86,3.07,0,45.69,33.38,33.15,-0.08,25.91,37.41,0.16,3.42,22368
2019년 6월 4주,130,양천구,0.34,6.74,6.2,0.25,3.64,2.54,0.28,0.19,0.18,54.44,27.82,45.83,3.05,2.16,1.77,0.03,-0.06,-0.07,5.47,2.7,2.9,46.35,30.28,36.21,-0.03,42.7,37.61,0.19,3.46,19373
2019년 7월 1주,131,양천구,0.33,6.18,6.48,0.15,1.22,2.22,0.12,0.12,0.08,31.3,37.21,15.25,2.6,1.99,0.72,-0.03,-0.03,-0.07,1.57,1.64,0,39.65,33.39,28.45,-0.04,27.92,33.83,0.15,3.34,22385
2019년 7월 2주,132,양천구,0.34,7.35,7.02,0.2,2.55,2.58,0.19,0.12,0.11,21.28,34.94,18.87,3.17,2.22,1,-0.01,-0.08,-0.09,2.77,1.48,1.12,34.06,33.59,23.51,-0.06,25.03,30.39,0.16,3.57,27577
2019년 7월 3주,133,양천구,0.32,5.3,6.39,0.22,3.02,2.61,0.21,0.09,0.13,64,47.52,16.84,3.38,1.94,1.56,-0.01,-0.13,-0.09,3.73,1.94,2.23,42.76,36.87,24.2,-0.08,42.79,34.61,0.15,3.55,22998
2019년 7월 4주,134,양천구,0.35,6.14,6.24,0.31,4.66,2.86,0.44,0.2,0.22,50.67,13.39,24.68,4.01,1.98,1.94,0.13,-0.11,-0.09,7.99,2.86,4.43,41.81,33.27,18.91,-0.02,29.58,31.33,0.21,3.76,25689
2019년 7월 5주,135,양천구,0.34,7.66,6.61,0.2,2.49,3.18,0.19,0.19,0.27,27.88,31.03,50,3.99,2.22,3.19,-0.01,-0.01,0.07,1.48,2.58,5,40.96,31.72,27.6,0.02,36.31,33.43,0.19,4.16,23072
2019년 8월 1주,136,양천구,0.32,5.6,6.18,0.21,2.23,3.1,0.25,0.14,0.11,62.86,21.53,35.1,4.41,2.25,3.44,0.04,-0.07,-0.1,4.45,1.63,2.09,51.35,28.37,31.65,-0.04,39.83,37.13,0.16,4.11,19625
2019년 8월 2주,137,양천구,0.33,5.17,6.14,0.19,3.27,3.16,0.12,0.23,0.27,41.07,40.94,70,3.7,2.77,4.46,-0.07,0.04,0.08,0.88,4.02,6.32,45.62,26.72,44.94,0.02,50.67,39.1,0.18,4.22,22104
2019년 8월 3주,138,양천구,0.35,6.52,6.24,0.26,3.48,2.87,0.26,0.05,0.15,17.14,20.94,22.94,2.47,2.06,3.58,0,-0.21,-0.11,3.09,0,0.9,37.24,28.61,44.51,-0.11,20.34,36.79,0.17,3.65,22030
2019년 8월 4주,139,양천구,0.26,3.91,5.3,0.2,2.81,2.95,0.23,0.24,0.09,58.33,41.56,12.38,3.08,2.74,2.38,0.03,0.04,-0.11,3.9,5.31,0.23,44.85,31.24,35.1,-0.01,37.42,37.06,0.15,3.37,25846
2019년 9월 1주,140,양천구,0.35,7.81,5.85,0.2,3.76,3.33,0.13,0.2,0.18,18,37.27,38.24,2.6,3.4,2.76,-0.07,0,-0.02,2.52,4.26,3.61,33.64,35.18,35.89,-0.03,31.17,34.9,0.17,3.81,19699
2019년 9월 2주,141,양천구,0.31,5.9,6.04,0.2,2.67,3.18,0.28,0.04,0.14,58.1,24.32,26.19,3.54,2.49,1.53,0.08,-0.16,-0.06,4.66,0.37,1.39,37.89,31.02,24.94,-0.05,36.2,31.28,0.15,3.59,25771
2019년 9월 3주,142,양천구,0.33,6.09,5.93,0.23,3.53,3.19,0.19,0.13,0.21,26.96,20.51,18.99,3.43,2.85,2.18,-0.04,-0.1,-0.02,2.66,1.47,3.5,40.35,30.92,23.95,-0.05,22.15,31.74,0.17,3.65,20475
2019년 9월 4주,143,양천구,0.32,5.36,6.29,0.18,1.44,2.85,0.15,0.05,0.12,54.13,34.72,44.55,2.83,1.53,2.64,-0.03,-0.13,-0.06,1.5,0,2.08,39.3,29.21,31.99,-0.07,44.47,33.5,0.14,3.46,24951
2019년 9월 5주,144,양천구,0.3,4.48,5.46,0.17,2.11,2.44,0.12,0.11,0.13,25.74,36.6,41.41,2.2,0.93,2.29,-0.05,-0.06,-0.04,0,1.88,2.2,41.23,29.04,32.78,-0.05,34.59,34.35,0.14,2.83,23618
2019년 10월 1주,145,양천구,0.29,4.91,5.21,0.17,2.81,2.47,0.21,0.03,0.24,68.14,18.92,31.67,1.75,0.84,3.06,0.04,-0.14,0.07,2.84,0,4.46,43.74,27.69,34.15,-0.01,39.58,35.2,0.15,2.69,28079
2019년 10월 2주,146,양천구,0.3,5.67,5.11,0.23,3.52,2.47,0.21,0.09,0.14,44.23,29.66,20.65,1.95,0.85,2.41,-0.02,-0.14,-0.09,3.48,1.53,0.92,48.06,29.98,34.57,-0.08,31.51,37.54,0.15,2.64,22970
2019년 10월 3주,147,양천구,0.32,5.86,5.23,0.2,2.25,2.67,0.28,0.2,0.13,30.13,30.89,51.64,2.49,1.89,2.38,0.08,0,-0.07,3.66,4.14,1.96,42.06,29.02,36.34,0,37.55,35.81,0.17,3.06,22679
2019년 10월 4주,148,양천구,0.29,4.23,5.17,0.24,3.79,3.09,0.24,0.2,0.11,33.86,27.91,24.82,3.21,2.21,2.11,0,-0.04,-0.13,2.88,3.15,1.11,44.09,26.85,32.19,-0.06,28.86,34.37,0.16,3.19,21986
2019년 11월 1주,149,양천구,0.33,5.63,5.35,0.26,5.73,3.82,0.21,0.16,0.26,65.08,16.18,13.91,3.13,3.02,2.24,-0.05,-0.1,0,2.5,3.27,4.97,43.33,26.16,27.75,-0.05,31.72,32.41,0.18,3.67,22165
