DATE,WEEK,REGION,USE_FREQ,INDEX_FREQ_MINMAX,MA_INDEX_FREQ_MINMAX,BUZZ_FREQ,INDEX_BUZZ_FREQ_MINMAX,MA_INDEX_BUZZ_FREQ_MINMAX,TRACTION_A,TRACTION_B,TRACTION_C,INDEX_TRACTION_A_MINMAX,INDEX_TRACTION_B_MINMAX,INDEX_TRACTION_C_MINMAX,MA_INDEX_TRACTION_A_MINMAX,MA_INDEX_TRACTION_B_MINMAX,MA_INDEX_TRACTION_C_MINMAX,ATTRACTION_A,ATTRACTION_B,ATTRACTION_C,ATTRACTION_A_MINMAX,ATTRACTION_B_MINMAX,ATTRACTION_C_MINMAX,MA_ATTRACTION_A_MINMAX,MA_ATTRACTION_B_MINMAX,MA_ATTRACTION_C_MINMAX,AVG_ATTRACTION,AVG_ATTRACTION_MINMAX,MA_AVG_ATTRACTION_MINMAX,INDEX,MA_INDEX,UNIT_PRICE
2018년 11월 1주,97,종로구,2.39,66.57,65.4,3.34,63.03,65.85,2.7,2.67,3.04,0,0,4.76,50.75,48.52,50.76,-0.64,-0.67,-0.3,43,40.15,53.37,10.81,17.69,1.19,-0.54,1.59,9.9,1.73,62.31,9047
2018년 11월 2주,98,종로구,2.31,63.58,63.89,3.42,71.46,69.09,2.98,3.15,3.41,0,20.26,31.62,52.18,47.98,55.7,-0.44,-0.27,-0.01,57.42,49.13,59.5,0,9.08,9.09,-0.24,17.29,6.06,1.83,63.07,9020
2018년 11월 3주,99,종로구,2.23,58.89,63.18,3.42,69.9,67.95,2.98,3.16,3.09,0,27.37,15.86,47.55,48.94,53.65,-0.44,-0.26,-0.33,52.96,61.24,53.39,0,15.72,13.06,-0.34,14.41,9.59,1.77,61.97,9288
2018년 11월 4주,100,종로구,2.16,58.33,61.84,3.38,66.4,67.7,3.07,2.64,3.17,0,0,15.44,52.28,49.17,54.5,-0.31,-0.74,-0.21,55.74,46.18,51.72,0,11.91,16.92,-0.42,5.15,9.61,1.71,62.86,10117
2018년 12월 1주,101,종로구,2.07,55.07,58.97,3.06,62.32,67.52,2.36,2.2,2.96,0,0,19.51,52.98,48.83,55.45,-0.7,-0.86,-0.1,45.81,38.78,57.17,0,11.91,20.61,-0.55,6.5,10.84,1.53,62.04,8670
2018년 12월 2주,102,종로구,2.23,61.19,58.37,3.21,65.09,65.93,2.33,2.82,3.15,0,39.91,34.07,49.67,48.54,55.36,-0.88,-0.39,-0.06,44.17,47.95,59.17,0,16.82,21.22,-0.44,24.66,12.68,1.67,60.59,9188
2018년 12월 3주,103,종로구,2.25,59.89,58.62,3.21,61.96,63.94,2.76,3.01,3.04,0,21.71,8.05,47.9,43.94,53.92,-0.45,-0.2,-0.17,45.9,42.86,47.63,0,15.41,19.27,-0.27,9.92,11.56,1.73,57.88,9853
2018년 12월 4주,104,종로구,2.4,65.68,60.46,3.99,82.81,68.05,3.75,3.36,4.26,8.41,15.9,81.91,53.26,44.48,61.47,-0.24,-0.63,0.27,77.15,48.34,81.89,2.1,19.38,35.88,-0.2,35.41,19.12,2.06,61.63,11047
2018년 12월 5주,105,종로구,2.46,68.79,63.89,3.24,64.77,68.66,2.67,2.54,3.46,0,19.53,82,55.26,43.73,63.56,-0.57,-0.7,0.22,53.81,35.79,65.53,2.1,24.26,51.51,-0.35,33.84,25.96,1.78,63.56,10698
2019년 1월 1주,106,종로구,2.32,58.31,63.17,3.21,61.35,67.72,2.79,2.5,3.2,0,0,24.85,57.12,41.06,61.11,-0.42,-0.71,-0.01,51.61,37.26,49.38,2.1,14.29,49.2,-0.38,8.28,21.86,1.72,63.02,9276
2019년 1월 2주,107,종로구,2.33,58.63,62.85,3.45,70.31,69.81,3.29,2.98,4.19,20,23.53,100,61.97,41.75,69,-0.16,-0.47,0.74,65.33,45.6,79.21,7.1,14.74,72.19,0.04,47.84,31.34,1.94,66.97,8894
2019년 1월 3주,108,종로구,2.32,58.81,61.14,3.24,66.32,65.69,2.63,2.43,3.14,0,0,43.37,55.61,39.38,64.37,-0.61,-0.81,-0.1,51.71,38.87,63.36,5,10.77,62.55,-0.51,14.46,26.11,1.68,63.56,9465
2019년 1월 4주,109,종로구,2.23,55.86,57.9,3.33,64.64,65.66,2.57,3.09,3.59,0,35.33,54.44,54.26,43.37,62.44,-0.76,-0.24,0.26,48.4,51.76,57.81,5,14.72,55.66,-0.25,29.92,25.13,1.77,63.2,9996
2019년 2월 1주,110,종로구,2.39,68.57,60.47,3.45,69.78,67.76,2.85,3.08,3.12,0,1.96,3.12,55.14,46.74,64.18,-0.6,-0.37,-0.33,55.13,50.74,56.32,5,15.21,50.23,-0.43,1.7,23.48,1.8,65.07,10364
2019년 2월 2주,111,종로구,2.26,55.59,59.71,3.16,61.18,65.48,2.91,2.92,3.36,14,22.63,58.16,51.73,46.72,58.89,-0.25,-0.24,0.2,51.69,45.5,58.07,3.5,14.98,39.77,-0.1,31.6,19.42,1.77,62.16,9243
2019년 2월 3주,112,종로구,2.39,64.62,61.16,3.1,64.14,64.94,3,2.55,2.66,25.86,3.85,0,52.17,48.59,55.12,-0.1,-0.55,-0.44,53.45,46.36,48.26,9.96,15.94,28.93,-0.36,9.9,18.28,1.71,62.38,9431
2019년 2월 4주,113,종로구,2.5,68.02,64.2,3.26,69.16,66.07,2.59,2.79,3.24,0,24.24,45.79,52.94,48.29,55.99,-0.67,-0.47,-0.02,51.5,50.55,61.3,9.96,13.17,26.77,-0.39,23.35,16.64,1.79,63.67,10482
2019년 3월 1주,114,종로구,2.22,59.12,61.84,2.99,64.27,64.69,2.76,2.86,2.83,0,46.03,20.78,52.93,47.76,55.79,-0.23,-0.13,-0.16,55.09,48.63,55.53,9.96,24.19,31.18,-0.17,22.27,21.78,1.68,63.07,9356
2019년 3월 2주,115,종로구,2.32,59.66,62.86,3.1,65.57,65.79,2.73,2.95,3.22,0,39.72,69.17,52.51,50.05,57.23,-0.37,-0.15,0.12,50,54.68,63.84,6.46,28.46,33.93,-0.13,36.29,22.95,1.76,64.98,9339
2019년 3월 3주,116,종로구,2.31,63.69,62.62,3.33,69.92,67.23,3.11,2.9,3.5,0,2.16,85.5,54.83,51.16,62.88,-0.22,-0.43,0.17,62.73,50.8,70.85,0,28.04,55.31,-0.16,29.22,27.78,1.83,67.27,9250
2019년 3월 4주,117,종로구,2.28,62.39,61.22,3.24,69.93,67.42,3.41,2.86,3.02,77.03,10,20.37,59.89,51.05,61.87,0.17,-0.38,-0.22,71.73,50.09,57.25,19.26,24.48,48.96,-0.14,35.8,30.9,1.79,67.72,9627
2019년 4월 1주,118,종로구,2.09,55.07,60.2,3.29,69.43,68.71,2.7,2.71,2.78,0,10.62,18.97,59.22,49.1,60.31,-0.59,-0.58,-0.51,52.43,40.85,49.29,19.26,15.63,48.5,-0.56,9.86,27.79,1.61,66.43,9511
2019년 4월 2주,119,종로구,2.18,60.8,60.49,2.71,58.61,66.97,2.48,2.37,2.34,36.49,8.81,32.04,60.17,45.29,54.58,-0.23,-0.34,-0.37,53.79,39.43,40.91,28.38,7.9,39.22,-0.31,25.78,25.16,1.53,64,9882
2019년 4월 3주,120,종로구,2.45,70.53,62.2,2.82,61.64,64.9,2.51,2.8,2.2,16.33,33.04,0,56.71,45.78,47.66,-0.31,-0.02,-0.62,48.9,52.76,43.2,32.46,15.62,17.84,-0.32,16.45,21.97,1.65,62.31,9131
2019년 4월 4주,121,종로구,2.25,63.24,62.41,2.84,58.47,62.04,1.75,3.19,2.52,0,100,2.04,47.66,49.02,44.83,-1.09,0.35,-0.32,35.54,63.04,45.9,13.2,38.12,13.26,-0.35,34.01,21.52,1.58,60.4,9938
2019년 4월 5주,122,종로구,2.46,72.44,66.75,3.41,74.39,63.28,3.07,3.12,3.39,5.22,16.45,26.88,50.85,52.78,48.67,-0.34,-0.29,-0.02,65.16,55.9,64.68,14.51,39.58,15.24,-0.22,16.18,23.1,1.88,64.83,9266
2019년 5월 1주,123,종로구,2.37,67.71,68.48,3.17,81.19,68.92,2.67,3.22,3.82,1.5,45.93,100,51.7,62.14,63.19,-0.5,0.05,0.65,57.21,76.85,98.96,5.76,48.86,32.23,0.07,49.14,28.94,1.87,69.96,9718
2019년 5월 2주,124,종로구,2.42,69.38,68.19,2.96,67.52,70.39,2.58,2.72,2.88,0,11.84,28.75,51.93,64.27,67.23,-0.38,-0.24,-0.08,49.8,61.28,59.38,1.68,43.56,39.42,-0.23,13.53,28.22,1.72,70.99,9112
2019년 5월 3주,125,종로구,2.27,62.96,68.12,3.33,72.87,73.99,3.36,3.11,3.54,32.76,16.38,53.33,61.42,63.73,72.86,0.03,-0.22,0.21,73.5,60.91,68.41,9.87,22.65,52.24,0.01,34.16,28.25,1.87,74.72,9144
2019년 5월 4주,126,종로구,2.31,61.52,65.39,3.11,70.09,72.92,2.7,2.81,2.62,0,12.65,0,58.93,60.98,69.46,-0.41,-0.3,-0.49,55.23,44.89,51.09,8.56,21.7,45.52,-0.4,4.22,25.26,1.67,71.81,8903
2019년 6월 1주,127,종로구,2.25,63.84,64.43,3.02,69.93,70.1,2.28,2.46,2.39,0,28.88,0,56.26,53.02,55.26,-0.74,-0.56,-0.63,46.53,44.99,42.15,8.19,17.44,20.52,-0.64,9.63,15.38,1.54,66.69,9003
2019년 6월 2주,128,종로구,2.32,65.74,63.52,3.36,82.27,73.79,2.33,2.92,3.21,0,10.77,33.9,55.6,51.76,56.76,-1.03,-0.44,-0.15,47.14,56.26,65.38,8.19,17.17,21.81,-0.54,14.89,15.72,1.71,66.69,8670
2019년 6월 3주,129,종로구,2.45,65.51,64.15,3.06,64.95,71.81,3.2,2.43,2.47,45.59,0,0,51.49,45.99,49.3,0.14,-0.63,-0.59,57.07,37.83,38.59,11.4,13.08,8.48,-0.36,15.2,10.98,1.72,61.99,8993
2019년 6월 4주,130,종로구,2.24,58.24,63.33,3.18,64.21,70.34,2.89,3.37,3.03,5.33,52.21,10,51.88,48.36,49.16,-0.29,0.19,-0.15,56.8,54.35,50.51,12.73,22.97,10.98,-0.08,22.52,15.56,1.78,61.83,9169
2019년 7월 1주,131,종로구,2.22,55.65,61.29,3.19,68.27,69.93,2.55,2.71,2.95,0,0,5.88,52.7,48.51,51.98,-0.64,-0.48,-0.24,49.8,45.59,53.44,12.73,15.75,12.45,-0.45,1.96,13.64,1.65,62.55,9875
2019년 7월 2주,132,종로구,2.38,58.82,59.56,3.24,73.06,67.62,3.26,2.62,2.65,55,0,0,58.12,45.49,46.32,0.02,-0.62,-0.59,68.82,44.18,42.72,26.48,13.05,3.97,-0.4,18.33,14.5,1.74,61.14,9484
2019년 7월 3주,133,종로구,2.43,61.41,58.53,3.16,71.49,69.26,3.02,2.91,3.35,6.82,14.36,63.89,59.96,48.49,53.47,-0.14,-0.25,0.19,64.43,49.83,67.2,16.79,16.64,19.94,-0.07,28.36,17.79,1.84,64.01,8833
2019년 7월 4주,134,종로구,2.01,47.66,55.89,3.09,70.69,70.88,2.95,2.55,2.65,4.62,0,0,61.48,47.81,53.99,-0.14,-0.54,-0.44,62.88,51.63,52.59,16.61,3.59,17.44,-0.37,1.54,12.55,1.58,61.77,9571
2019년 7월 5주,135,종로구,2.07,50.93,54.71,3.21,74.18,72.36,2.72,2.93,2.5,0,11.3,0,62.18,48.41,52.03,-0.49,-0.28,-0.71,52.6,48.01,45.6,16.61,6.42,15.97,-0.49,3.77,13,1.6,60.46,9107
2019년 8월 1주,136,종로구,2.23,56.04,54.01,2.95,66.97,70.83,2.74,2.45,2.75,25.29,5.91,22.88,60.27,48.17,54.83,-0.21,-0.5,-0.2,61.17,43.21,53.94,9.18,7.89,21.69,-0.3,18.03,12.92,1.63,60.05,9368
2019년 8월 2주,137,종로구,2.32,59.17,53.45,3.48,85.25,74.27,2.6,2.33,2.62,0,0,0,57.3,47.36,52.92,-0.88,-1.15,-0.86,52.56,46.6,59.55,7.48,4.3,5.72,-0.96,0,5.83,1.61,57.18,9600
2019년 8월 3주,138,종로구,2.58,69.3,58.86,3.48,83.05,77.36,3.19,3.09,3.35,2.68,4.38,30.67,57.9,49.6,58.04,-0.29,-0.39,-0.13,65.29,60.59,73.07,6.99,5.4,13.39,-0.27,12.57,8.59,1.93,62.28,9489
2019년 8월 4주,139,종로구,2.48,63.79,62.08,3.39,79.9,78.79,3.09,3.49,3.16,0,59.62,12.18,62.14,58.18,61.36,-0.3,0.1,-0.23,69.53,82.3,58.88,6.99,17.48,16.43,-0.14,23.93,13.63,1.91,66.44,9438
2019년 9월 1주,140,종로구,2.19,54.57,61.71,3.49,83.65,82.96,2.83,3.3,3.19,0,43.38,6.33,62.08,64.71,65.18,-0.66,-0.19,-0.3,60.95,69.34,69.2,0.67,26.85,12.3,-0.38,16.57,13.27,1.77,68.34,9033
2019년 9월 2주,141,종로구,2.4,67.08,63.69,3.62,84.4,82.75,3.08,2.31,2.61,0,0,0,64.08,63.69,61.99,-0.54,-1.31,-1.01,60.56,42.54,46.82,0.67,26.85,12.3,-0.95,0,13.27,1.69,69.23,10650
2019년 9월 3주,142,종로구,2.43,62.67,62.03,3.63,88.02,83.99,3.19,2.61,2.62,0,0,0,64.55,60.04,54.29,-0.44,-1.02,-1.01,67.16,46,42.27,0,25.75,4.63,-0.82,0,10.12,1.75,66.46,8615
2019년 9월 4주,143,종로구,2.39,61.93,61.56,3.32,75.58,82.91,2.92,3.14,2.92,11.32,35.04,3.96,63.84,55.26,54.33,-0.4,-0.18,-0.4,66.67,63.14,59.03,2.83,19.61,2.57,-0.33,16.77,8.33,1.79,65.76,9681
2019년 9월 5주,144,종로구,2.33,60.17,62.96,3.49,86.65,83.66,2.97,3.12,3.72,0,11.41,50.41,64.58,52.65,56.17,-0.52,-0.37,0.23,63.91,58.94,76.54,2.83,11.61,13.59,-0.22,20.61,9.34,1.87,66.88,9276
2019년 10월 1주,145,종로구,2.47,69.14,63.48,3.17,78.37,82.16,2.21,2.24,2.47,0,0,0,62.73,52.83,57.9,-0.96,-0.93,-0.7,53.19,43.25,53.76,2.83,11.61,13.59,-0.86,0,9.34,1.59,67.64,10023
2019년 10월 2주,146,종로구,2.23,59.76,62.75,3.51,90.18,82.7,3.1,3.23,3.03,0,15.38,2.44,64.05,61.83,66.32,-0.41,-0.28,-0.48,72.41,81.98,75.95,2.83,15.46,14.2,-0.39,5.94,10.83,1.78,69.02,9373
2019년 10월 3주,147,종로구,2.34,61.06,62.53,3.01,66.37,80.39,3.01,2.7,2.88,26.7,16.08,44.34,61.73,58.5,68.43,0,-0.31,-0.13,57.42,49.81,67.48,6.67,10.72,24.3,-0.15,29.04,13.9,1.73,67.66,9607
2019년 10월 4주,148,종로구,2.27,54.59,61.14,3.18,71.2,76.53,2.32,3.16,2.69,0,29.01,1.42,56.95,58.38,61.87,-0.86,-0.02,-0.49,44.79,58.49,50.28,6.67,15.12,12.05,-0.46,10.14,11.28,1.66,65.18,9998
2019년 11월 1주,149,종로구,2.38,58.2,58.4,3.51,86,78.44,3.02,2.95,2.8,0,0,0,61.98,61.63,61.5,-0.49,-0.56,-0.71,73.3,56.24,52.27,6.67,15.12,12.05,-0.59,0,11.28,1.77,66.53,10724
2019년 11월 2주,150,종로구,2.19,54.72,57.14,3.37,79.81,75.85,2.93,3.03,3.3,0,6.9,23.16,60.01,57.97,59.41,-0.44,-0.34,-0.07,64.54,67.33,67.62,6.67,13,17.23,-0.28,10.02,12.3,1.76,66.54,10154
2019년 11월 3주,151,종로구,2.18,54.47,55.5,3.41,77.6,78.65,2.82,2.68,3.44,0,0,32.98,60.13,57.97,59.61,-0.59,-0.73,0.03,57.88,49.81,68.25,0,8.98,14.39,-0.43,10.99,7.79,1.72,65.98,10193
2019년 11월 4주,152,종로구,2.23,57.55,56.24,3.17,73.27,79.17,3.19,2.22,3.55,37.35,0,83.78,67.19,53.47,65.52,0.02,-0.95,0.38,73.05,40.52,73.95,9.34,1.73,34.98,-0.18,40.38,15.35,1.74,66.7,10502
2019년 12월 1주,153,종로구,2.16,55.19,55.48,2.94,68.25,74.73,2.9,2.72,2.69,34.15,21.07,6.62,64.88,50.48,65.1,-0.04,-0.22,-0.25,64.04,44.26,50.57,17.87,6.99,36.64,-0.17,20.61,20.5,1.64,64.33,10874
2019년 12월 2주,154,종로구,2.02,51.38,54.65,3.02,67.05,71.54,2.59,2.53,2.74,0,5.99,31.16,62.5,47.11,61.43,-0.43,-0.49,-0.28,55.02,53.86,52.95,17.87,6.77,38.64,-0.4,12.38,21.09,1.55,62.33,10001
2019년 12월 3주,155,종로구,1.99,48.12,53.06,3.49,81.43,72.5,2.98,3.6,3.39,0,45.34,22.22,64.44,51.71,62.56,-0.51,0.11,-0.1,65.64,68.2,72.75,17.87,18.1,35.95,-0.17,22.52,23.97,1.77,63.7,11059
2019년 12월 4주,156,종로구,2.28,59.54,53.56,3.39,80.96,74.42,2.8,2.92,3.38,0,8.07,44.12,61.75,55.56,63.49,-0.59,-0.47,-0.01,62.28,55.92,77.7,8.54,20.12,26.03,-0.36,17.4,18.23,1.77,63.96,12298
2017년 1월 1주,1,중구,1.49,43.14,43.14,1.43,27.56,27.56,1.35,0.92,1.49,41.06,3.64,45.24,20.27,16.43,24.91,-0.08,-0.51,0.06,20.27,16.43,24.91,41.06,3.64,45.24,-0.18,29.98,29.98,0.91,27.93,8289
2017년 1월 2주,2,중구,1.38,36.56,39.85,1.46,27.92,27.74,1.91,0.95,1.99,84.21,9.62,60.1,26.68,16.1,32.44,0.45,-0.51,0.53,33.1,15.78,39.96,62.64,6.63,52.67,0.16,51.31,40.65,1,30.06,7765
2017년 1월 3주,3,중구,1.54,42.95,40.88,1.49,29.45,28.31,1.6,1.64,1.77,74.65,37.39,54.35,27.58,18.47,31.85,0.11,0.15,0.28,29.36,23.2,30.68,66.64,16.88,53.23,0.18,55.46,45.58,1.07,31.82,7972
2017년 1월 4주,4,중구,1.54,42.99,41.41,1.34,25.93,27.72,1.14,1.34,1.46,27.66,46.43,42.35,25.25,19.29,30.89,-0.2,0,0.12,18.27,21.75,28.02,56.9,24.27,50.51,-0.03,38.81,43.89,0.95,31.65,8186
2017년 1월 5주,5,중구,1.47,44.41,41.73,1.29,23.53,26.71,1.01,1.12,1.48,23.6,20.13,65.65,24.03,20.12,31.22,-0.28,-0.17,0.19,15.38,19.75,26.21,52.53,28.39,55.61,-0.09,36.46,45.51,0.89,32.07,8414
2017년 2월 1주,6,중구,1.62,45.85,44.05,1.31,26.02,26.23,1.51,1.13,1.46,52.63,14.58,36.63,22.12,21.05,27.73,0.2,-0.18,0.15,25.46,19.52,26,44.64,29.63,49.74,0.06,34.62,41.34,1,32.35,8369
2017년 2월 2주,7,중구,1.43,36.07,42.33,1.36,26.44,25.48,1.4,0.71,1.37,49.45,13.57,31.13,20.59,18.24,25.9,0.04,-0.65,0.01,23.26,11.96,23.36,38.34,23.68,43.94,-0.2,31.38,35.32,0.86,29.88,8715
2017년 2월 3주,8,중구,1.53,41.64,41.99,1.23,24.69,25.17,1.07,1.38,1.47,36.15,54.78,66.67,20.86,18.22,25.67,-0.16,0.15,0.24,19.35,21.66,27.12,40.46,25.76,50.02,0.08,52.53,38.75,0.95,30.06,7547
2017년 2월 4주,9,중구,1.39,38.83,40.6,1.21,23.97,25.28,0.98,0.53,1.13,35.9,11.7,42.55,21.2,15.19,24.25,-0.23,-0.68,-0.08,16.73,7.63,20.53,43.53,23.66,44.24,-0.33,30.05,37.15,0.76,28.66,8412
2017년 3월 1주,10,중구,1.36,38.89,38.86,1.33,27.47,25.64,1.61,1.17,1.43,88.3,21.08,31.06,23.01,15.3,24.57,0.28,-0.16,0.1,32.71,19.97,27.29,52.45,25.28,42.85,0.07,46.81,40.19,0.92,28.87,7861
2017년 3월 2주,11,중구,1.37,39.79,39.79,1.47,31.17,26.83,1.27,1.11,1.56,26.9,4.84,48.7,22.96,16.89,26.05,-0.2,-0.36,0.09,23.05,18.32,29.27,46.81,23.1,47.24,-0.16,26.81,39.05,0.89,29.88,7609
2017년 3월 3주,12,중구,1.41,39.61,39.28,1.25,24.95,26.89,1.17,0.73,1.27,36.22,7.3,30.83,23.28,14.76,25.07,-0.08,-0.52,0.02,20.62,13.11,23.18,46.83,11.23,38.28,-0.19,24.78,32.11,0.82,28.66,7835
2017년 3월 4주,13,중구,1.38,38.54,39.21,1.2,25.22,27.2,1.3,1.13,1.23,31.25,38.35,23.13,24.56,17.59,26.42,0.1,-0.07,0.03,21.84,18.96,25.95,45.67,17.89,33.43,0.02,30.91,32.33,0.87,30.08,8029
2017년 4월 1주,14,중구,1.39,40.8,39.68,1.29,27.74,27.27,0.99,0.91,1.2,22.56,10.1,12.99,20.78,16.38,25.37,-0.3,-0.38,-0.09,17.59,15.14,23.08,29.23,15.15,28.91,-0.26,15.21,24.43,0.81,28.48,7204
2017년 4월 2주,15,중구,1.38,41.75,40.18,1.35,33.16,27.77,1.46,1.05,1.18,58.82,20.53,41.3,23.14,16.91,24.03,0.11,-0.3,-0.17,32.51,20.43,23.91,37.21,19.07,27.06,-0.12,40.22,27.78,0.87,29.86,7427
2017년 4월 3주,16,중구,1.46,43.24,41.08,1.52,32.1,29.56,1.4,1.21,1.61,37.8,20.68,64.71,24.72,18.32,26.69,-0.12,-0.31,0.09,26.95,18.76,33.82,37.61,22.42,35.53,-0.11,41.06,31.85,0.96,31.75,7429
2017년 4월 4주,17,중구,1.59,47.52,43.33,1.2,24.26,29.32,0.83,1.1,1.22,20.63,22.17,38.07,22.51,18.27,25.69,-0.37,-0.1,0.02,12.99,18.74,21.94,34.95,18.37,39.27,-0.15,26.96,30.86,0.88,31.4,7511
2017년 5월 1주,18,중구,1.28,42.34,43.71,1.49,31.8,30.33,1.35,0.98,1.34,24.35,19.53,21.11,24.8,19.18,26.66,-0.14,-0.51,-0.15,26.73,18.81,26.98,35.4,20.73,41.3,-0.27,21.66,32.48,0.83,31.98,8696
2017년 5월 2주,19,중구,1.37,41.85,43.74,1.25,26.08,28.56,1.15,1.1,1.38,54.01,37.07,79.17,21.96,18.86,28.12,-0.1,-0.15,0.13,21.15,19.14,29.74,34.2,24.86,50.76,-0.04,56.75,36.61,0.86,31.14,7905
2017년 5월 3주,20,중구,1.45,45.05,44.19,1.3,27.71,27.46,1.58,1.11,1.69,54.23,22.07,81.93,22.49,18.26,28.56,0.28,-0.19,0.39,29.1,16.37,35.58,38.3,25.21,55.07,0.16,52.74,39.53,0.97,31.74,7562
2017년 5월 4주,21,중구,1.45,43,43.06,1.39,28.11,28.43,1.44,1.06,1.64,68.59,20.66,71.69,26.75,17.67,30.46,0.05,-0.33,0.25,30,16.35,29.52,50.29,24.83,63.48,-0.01,53.64,46.2,0.94,33.18,7389
2017년 5월 5주,22,중구,1.48,43.1,43.25,1.49,32.96,28.72,1.27,1.57,2.14,18.02,39.25,100,26.42,19.3,34.54,-0.22,0.08,0.65,25.45,25.36,43.32,48.71,29.76,83.2,0.17,52.42,53.89,1.05,35.68,7136
2017년 6월 1주,23,중구,1.34,40.7,42.96,1.31,25.8,28.65,1.14,0.62,1.35,25.21,0,57.76,26.1,16.7,33.55,-0.17,-0.69,0.04,19.86,8.74,25.78,41.51,20.49,77.84,-0.27,27.66,46.61,0.79,34.15,7278
2017년 6월 2주,24,중구,1.46,43.54,42.59,1.59,32.77,29.91,1.48,1.12,1.8,31.82,20.06,56.41,25.84,16.66,33.12,-0.11,-0.47,0.21,28.03,16.21,33.84,35.91,19.99,71.46,-0.12,36.1,42.45,0.98,33.34,7946
2017년 6월 3주,25,중구,1.5,39.81,41.79,1.55,30.02,30.39,1.54,1.44,1.53,42.61,32.49,31.95,25.06,18.01,31.84,-0.01,-0.11,-0.02,26.88,21.72,24.4,29.42,22.95,61.53,-0.05,35.68,37.96,1,33.06,7563
2017년 6월 4주,26,중구,1.44,40.89,41.24,1.58,31.52,30.03,1.5,1.2,1.64,37.4,0,51,25.26,16.27,28.43,-0.08,-0.38,0.06,26.27,18.4,29.71,34.26,13.14,49.28,-0.13,29.47,32.23,0.96,31.32,7994
2017년 7월 1주,27,중구,1.55,45.57,42.45,1.52,29.96,31.07,1.26,0.78,0.9,21.43,0,0,26,16.54,25.83,-0.26,-0.74,-0.62,22.83,9.85,15.36,33.32,13.14,34.84,-0.54,7.14,27.1,0.84,31.62,7789
2017년 7월 2주,28,중구,1.43,38.11,41.1,1.52,28.71,30.05,1.34,1.22,1.55,5.81,26.91,28.64,24.15,16.77,24.16,-0.18,-0.3,0.03,20.62,17.13,27.15,26.81,14.85,27.9,-0.15,20.45,23.18,0.93,30.65,8023
2017년 7월 3주,29,중구,1.41,38.36,40.73,1.43,28.17,29.59,1.71,0.7,1.13,70.98,3.52,0,24.64,14.15,23.29,0.28,-0.73,-0.3,28.84,11.22,20.93,33.9,7.61,19.91,-0.25,24.84,20.47,0.86,29.7,7261
2017년 7월 4주,30,중구,1.43,38.77,40.2,1.43,29.11,28.99,1.25,1.2,1.5,59.72,23.14,39.77,24.42,13.63,22.82,-0.18,-0.23,0.07,25.37,16.33,27.83,39.48,13.39,17.1,-0.11,40.88,23.33,0.92,29.31,7736
2017년 7월 5주,31,중구,1.45,40.38,38.9,1.35,26.03,28.01,0.99,1.12,1.75,0,24.7,60.39,23.41,15.31,26.1,-0.36,-0.23,0.4,18.82,16.57,28.5,34.13,19.57,32.2,-0.06,28.36,28.63,0.91,30.11,7521
2017년 8월 1주,32,중구,1.33,34.66,38.04,1.71,35.21,29.63,1.44,1.4,2.18,34.92,33.33,76.39,24.01,17.01,28.91,-0.27,-0.31,0.47,23.01,23.93,38.39,41.4,21.17,44.14,-0.04,48.21,35.57,1,31.3,7777
2017년 8월 2주,33,중구,1.4,40.68,38.62,1.48,26.99,29.34,1.24,1.08,1.44,40.4,33.82,24.49,22.52,18.44,29.22,-0.24,-0.4,-0.04,22.89,16.95,22.15,33.76,28.75,50.26,-0.23,32.9,37.59,0.88,31.25,7847
2017년 8월 3주,34,중구,1.54,45.73,40.36,1.47,29.39,29.41,1.21,0.8,1.5,6.09,9.28,30.34,21.67,17.48,29.1,-0.26,-0.67,0.03,21.96,12.48,27.37,20.35,25.28,47.9,-0.3,15.24,31.18,0.9,31.2,7976
2017년 8월 4주,35,중구,1.49,44.18,41.31,1.4,26.61,29.55,1.55,1.24,1.49,56.76,29.51,55.73,24.08,18.54,28.38,0.15,-0.16,0.09,28.44,20.79,25.6,34.54,26.49,46.74,0.03,47.33,35.92,0.97,32.22,7380
2017년 9월 1주,36,중구,1.42,44.81,43.85,1.37,25.68,27.17,1.12,1.29,1.39,14.95,31.63,34.41,22.94,17.53,24.87,-0.25,-0.08,0.02,18.45,19.91,24.34,29.55,26.06,36.24,-0.1,27,30.62,0.9,30.91,7444
2017년 9월 2주,37,중구,1.5,47.19,45.48,1.35,28.95,27.66,1.3,1.2,1.06,41.46,37.5,0,23.58,18.07,24.71,-0.05,-0.15,-0.29,25.45,19.12,21.53,29.82,26.98,30.12,-0.16,26.32,28.97,0.9,31.31,7155
2017년 9월 3주,38,중구,1.54,47.45,45.91,1.39,27.95,27.3,0.96,1.24,1.47,0,19.69,47.55,22.1,19.42,24.32,-0.43,-0.15,0.08,16.04,17.87,25.79,28.29,29.58,34.42,-0.17,22.41,30.76,0.92,31.08,6843
2017년 9월 4주,39,중구,1.6,50.9,47.59,1.41,29.54,28.03,1.66,1.2,1.19,58.75,12.42,0,23.61,18.3,23.84,0.25,-0.21,-0.22,34.51,16.3,23.71,28.79,25.31,20.49,-0.06,23.72,24.86,0.98,31.29,7745
2017년 10월 1주,40,중구,1.19,38.15,45.92,1.64,33.4,29.96,1.27,1.47,1.78,42.39,36.87,70.07,25.19,18.37,26.35,-0.37,-0.17,0.14,24.76,20.19,34.36,35.65,26.62,29.4,-0.13,49.78,30.56,0.9,31.57,9893
