상권_코드,공시지가,아파트_단지_수,아파트_가격_2억_미만_세대_수,아파트_가격_2~4억_세대_수,아파트_가격_5억_이상_세대수,아파트_평균_시가,아파트_평균_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수
1000625,2860288.783345207,215.0,2960.0,15488.0,1988.0,279577376.0,68.75,47.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
1000626,2860288.783345207,1680.0,11892.0,96.0,0.0,98343666.25,46.0,37.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
1000627,2860288.783345207,1166.0,11382.0,7231.0,0.0,117639235.56603773,48.0,19.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000628,2860288.783345207,506.0,3982.0,3038.0,0.0,164040230.72332016,53.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
1000629,2860288.783345207,415.0,3762.0,4595.0,0.0,159516483.39036146,49.75,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1000630,2860288.783345207,484.0,3687.0,7321.0,45.0,168131656.838843,52.75,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1000631,2933095.4174228674,2552.0,17252.0,171.0,4.0,101576386.27625392,47.25,34.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1000632,2860288.783345207,3900.0,26730.0,11996.0,8.0,103678443.91153847,47.0,110.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,4.0,16.0
1000633,2860288.783345207,413.0,6187.0,4388.0,0.0,169241407.10895884,54.0,29.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1000634,2860288.783345207,477.0,9815.0,9899.0,77.0,160864552.8301887,52.75,72.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0
1000635,2860288.783345207,334.0,3218.0,7993.0,263.0,187508760.86227545,59.75,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000636,2693698.846708313,135.0,1993.0,6135.0,2118.0,301610152.4222222,70.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1000637,2860288.783345207,903.0,8742.0,17032.0,314.0,145050090.97009966,51.0,82.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0
1000638,2860288.783345207,544.0,6696.0,11308.0,0.0,154153713.80882353,53.75,58.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
1000639,2567887.597382362,348.0,3751.0,20074.0,42.0,216502212.70689654,67.75,68.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1000640,2860288.783345207,3101.0,21041.0,12599.0,715.0,105111559.78845534,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1000641,2933095.4174228674,2779.0,17995.0,2713.0,32.0,104734711.10291472,48.25,64.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0
1000642,2933095.4174228674,1645.0,11026.0,2836.0,246.0,115492851.14893617,50.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000643,2860288.783345207,290.0,3087.0,2647.0,8.0,174439011.3586207,58.5,44.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0
1000644,2860288.783345207,248.0,4264.0,5415.0,84.0,180802578.79435483,53.0,131.0,0.0,4.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,34.0
1000645,1699844.7509578543,1115.0,14296.0,2695.0,0.0,136622793.12735426,57.0,45.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
1000646,1699844.7509578543,703.0,10051.0,2213.0,0.0,141697596.73968706,55.75,38.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0
1000647,1699844.7509578543,415.0,5127.0,5891.0,148.0,185217680.37108433,60.75,46.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1000648,2860288.783345207,195.0,2446.0,14876.0,3034.0,284119473.04615384,71.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1000649,2693698.846708313,148.0,1257.0,4961.0,6704.0,384227168.4054054,78.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1000650,2223052.050473186,707.0,14280.0,7853.0,0.0,134422192.6350778,52.0,80.0,0.0,4.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1000651,2933095.4174228674,1415.0,9438.0,1698.0,68.0,122345604.25441696,53.5,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000652,2560039.4749290445,379.0,5155.0,10249.0,766.0,196772677.62796834,60.0,51.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
1000653,2560039.4749290445,164.0,1784.0,18534.0,124.0,252603265.89634147,70.0,97.0,5.0,4.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0
1000654,2623949.9083619704,457.0,5730.0,5688.0,0.0,162470433.42231947,55.25,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
1000655,2562777.029520295,635.0,7704.0,7647.0,0.0,167072561.23937008,56.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.0
1000656,2423965.9800884956,725.0,7743.0,991.0,0.0,142996498.4413793,47.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000657,2623949.9083619704,60.0,340.0,3520.0,0.0,205335161.2,73.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000658,2423965.9800884956,602.0,7238.0,4033.0,0.0,148134974.51495016,52.75,23.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1000659,2562777.029520295,654.0,9600.0,6477.0,20.0,161533853.66972476,56.5,48.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0
1000660,2623949.9083619704,1115.0,10046.0,6367.0,1658.0,172260110.96502241,52.75,97.0,3.0,0.0,0.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0
1000661,2423965.9800884956,1195.0,11816.0,4814.0,0.0,133636785.72803347,52.75,76.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1000662,2423965.9800884956,1038.0,9630.0,4218.0,0.0,126369528.71387284,56.75,52.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000663,2623949.9083619704,1150.0,10205.0,393.0,0.0,129783840.1521739,52.0,32.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0
1000664,2623949.9083619704,1197.0,11386.0,846.0,0.0,133743519.5112782,53.75,38.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0
1000665,2623949.9083619704,1124.0,10871.0,1430.0,0.0,139830669.11743772,54.75,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000666,2623949.9083619704,837.0,8214.0,1064.0,0.0,146347284.4516129,53.75,32.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000667,2623949.9083619704,1307.0,13182.0,4104.0,1024.0,155616828.69548586,52.75,34.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000668,2623949.9083619704,441.0,5992.0,5810.0,0.0,155605112.83673468,46.75,40.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0
1000669,2623949.9083619704,349.0,4703.0,4457.0,0.0,150707624.14326647,47.0,52.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0
1000670,2562777.029520295,330.0,3894.0,152.0,4.0,165254811.3909091,63.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0
1000671,2623949.9083619704,843.0,7752.0,1066.0,0.0,138189881.31316727,53.75,48.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000672,2623949.9083619704,610.0,5990.0,1942.0,0.0,154541998.98360655,57.5,63.0,3.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1000673,2623949.9083619704,630.0,7111.0,7446.0,0.0,170725297.46666667,57.75,86.0,0.0,4.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0
1000674,2623949.9083619704,1206.0,12881.0,4479.0,0.0,150122235.90547264,53.0,70.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1000675,2562777.029520295,518.0,6686.0,8644.0,0.0,177205974.02702704,59.75,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0
1000676,2423965.9800884956,731.0,10676.0,953.0,0.0,148904820.37072504,58.75,46.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1000677,2423965.9800884956,664.0,8355.0,1846.0,0.0,151945668.0240964,60.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0
1000678,2423965.9800884956,978.0,11344.0,1028.0,0.0,135022993.19018406,49.75,23.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1000679,2423965.9800884956,331.0,4113.0,8034.0,2704.0,192718382.09063444,54.75,56.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0
1000680,2423965.9800884956,1168.0,12027.0,9299.0,3199.0,151640804.00684932,52.0,55.0,0.0,3.0,7.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1000681,2623949.9083619704,1485.0,14034.0,1632.0,226.0,130981060.51313132,51.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000682,2623949.9083619704,1302.0,12734.0,1810.0,226.0,135057749.70967743,50.75,70.0,1.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1000683,3080944.7766140793,267.0,2367.0,3451.0,2667.0,228627169.0224719,55.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000684,3778543.151567196,64.0,184.0,4611.0,4373.0,476743105.4375,83.25,62.0,4.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,17.0
1000685,3778543.151567196,102.0,991.0,2670.0,2112.0,260991152.61764705,66.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1000686,3778543.151567196,50.0,359.0,3748.0,2990.0,434238122.66,72.25,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1000687,5910113.585936166,366.0,7595.0,2992.0,4180.0,204104106.18032786,39.5,68.0,0.0,8.0,7.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0
1000688,4318409.919316564,145.0,531.0,6994.0,1674.0,294328017.3241379,59.75,40.0,0.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1000689,3511141.2275263485,220.0,788.0,9738.0,8280.0,395782343.3454546,67.0,51.0,2.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000690,3511141.2275263485,199.0,768.0,10071.0,10307.0,441643179.7035176,72.0,59.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
1000691,3511141.2275263485,290.0,2994.0,3247.0,7571.0,379096922.9724138,65.5,94.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,7.0
1000692,3029871.1824473566,433.0,3466.0,7056.0,237.0,182702204.79676676,53.75,42.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1000693,3029871.1824473566,741.0,7152.0,9670.0,0.0,131678534.01619433,49.0,132.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,22.0
1000694,3029871.1824473566,546.0,9234.0,7766.0,0.0,140116940.65934065,46.0,32.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000695,3029871.1824473566,686.0,7149.0,3867.0,0.0,147831637.3586006,50.0,30.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000696,3029871.1824473566,638.0,4265.0,10715.0,480.0,157861715.85579938,53.0,46.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0
1000697,3029871.1824473566,317.0,2733.0,2574.0,1290.0,163949833.5741325,51.0,30.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
1000698,3029871.1824473566,481.0,3754.0,8015.0,2665.0,197870801.66943866,56.75,65.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
1000699,2438504.8224299066,433.0,2947.0,9155.0,6014.0,242773476.69284064,58.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1000700,3778543.151567196,73.0,0.0,8343.0,4829.0,512170783.15068495,91.0,28.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000701,3065090.6477122093,582.0,4758.0,3519.0,0.0,152412524.13402063,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000702,3029871.1824473566,409.0,5375.0,9287.0,700.0,175067507.0415648,54.25,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000703,2438504.8224299066,447.0,3493.0,11415.0,2605.0,204473399.08724833,60.0,41.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
1000704,2438504.8224299066,432.0,2587.0,6537.0,4165.0,233063489.0,58.0,48.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1000705,3080944.7766140793,316.0,2609.0,5313.0,14.0,201923754.43037975,55.75,91.0,0.0,4.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0
1000706,3080944.7766140793,361.0,3204.0,3953.0,0.0,184768515.31855956,53.75,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000707,3029871.1824473566,638.0,7915.0,7731.0,0.0,138016242.79623824,52.0,45.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0
1000708,3029871.1824473566,464.0,5193.0,1488.0,0.0,132500504.73922414,48.0,85.0,9.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1000709,3029871.1824473566,341.0,2333.0,11009.0,1232.0,227339543.91202345,59.75,27.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0
1000710,3325807.06231454,351.0,4236.0,3696.0,484.0,167202072.69230768,40.75,97.0,12.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0
1000711,3949172.1247563353,158.0,860.0,6269.0,33.0,236237756.721519,54.5,37.0,11.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1000712,3949172.1247563353,162.0,966.0,9292.0,82.0,256579988.5185185,58.75,45.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
1000713,3949172.1247563353,175.0,1053.0,6022.0,58.0,233020157.7257143,54.25,17.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1000714,3065090.6477122093,288.0,1944.0,7013.0,152.0,206912663.17708334,56.25,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0
1000715,3080944.7766140793,394.0,3175.0,2491.0,3057.0,206445421.90609136,54.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000716,3080944.7766140793,506.0,4496.0,6433.0,431.0,214253754.31620553,73.25,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1000717,3080944.7766140793,402.0,4256.0,4978.0,1000.0,226012365.17910448,79.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1000718,3065234.9872927507,759.0,4777.0,4352.0,183.0,158326636.73913044,52.75,45.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
1000719,3325807.06231454,347.0,3740.0,9470.0,1614.0,222165783.47838616,48.75,67.0,0.0,4.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0
1000720,3325807.06231454,299.0,3588.0,6249.0,613.0,183793232.22408026,41.75,23.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000721,3325807.06231454,281.0,2680.0,8339.0,533.0,214009059.4377224,49.75,37.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1000722,3080944.7766140793,392.0,2477.0,3290.0,2801.0,226002957.9107143,56.0,57.0,4.0,0.0,0.0,0.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
1000723,3080944.7766140793,239.0,1282.0,3036.0,264.0,218147778.60251045,58.0,42.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1000724,3080944.7766140793,349.0,1817.0,11690.0,5423.0,289941449.6418338,65.5,47.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0
1000725,3080944.7766140793,294.0,2871.0,3856.0,748.0,205638248.2857143,51.75,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1000726,4318409.919316564,224.0,2188.0,7062.0,3362.0,276787419.7589286,52.0,43.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0
1000727,4318409.919316564,300.0,2390.0,8190.0,3664.0,275545868.75,51.0,40.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0
1000728,5910113.585936166,282.0,3250.0,5917.0,3191.0,246097202.5106383,46.75,83.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,11.0
1000729,3065234.9872927507,681.0,6987.0,5520.0,241.0,161675271.2599119,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000730,3080944.7766140793,461.0,4191.0,4926.0,0.0,178560823.97180045,52.75,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1000731,3080944.7766140793,488.0,4002.0,3763.0,1516.0,188416045.79508197,51.75,83.0,4.0,0.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,16.0
1000732,3065234.9872927507,512.0,3616.0,4885.0,3127.0,203347993.953125,55.75,53.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0
1000733,3127907.1941012354,1817.0,12499.0,6961.0,972.0,179774920.7853605,58.0,80.0,4.0,3.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
1000734,3402469.7290563686,1279.0,9622.0,6328.0,1325.0,184180584.4112588,57.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1000735,3127907.1941012354,2255.0,17332.0,7129.0,1321.0,166029533.50997782,56.75,74.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
1000736,4707597.45198707,707.0,1191.0,4764.0,706.0,300890231.562942,55.25,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000737,3515858.6315789474,1012.0,6260.0,5808.0,2420.0,203051960.48221344,61.75,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0
1000738,3515858.6315789474,1302.0,8202.0,6109.0,409.0,193625651.58525345,62.0,81.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,14.0
1000739,3775167.921263249,836.0,3724.0,5224.0,4167.0,259668721.2751196,50.0,72.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0
1000740,3560938.44582766,418.0,2159.0,9916.0,6925.0,274742845.76076555,60.0,53.0,4.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000741,3560938.44582766,524.0,2104.0,8865.0,10433.0,352933825.83206105,64.75,52.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0
1000742,3560938.44582766,616.0,2139.0,7081.0,9990.0,364249506.2532467,64.75,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1000743,3775167.921263249,1369.0,7162.0,6181.0,451.0,205452081.43754566,53.0,90.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,4.0
1000744,3515858.6315789474,367.0,715.0,6049.0,2160.0,328623990.7275204,60.0,103.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0
1000745,4182369.318497914,223.0,2077.0,5486.0,6073.0,311387909.15246636,65.75,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,8.0
1000746,4182369.318497914,546.0,3298.0,12084.0,9473.0,295278703.95604396,63.0,123.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,16.0
1000747,3775167.921263249,1341.0,6440.0,7307.0,2610.0,196141776.97762865,52.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1000748,3775167.921263249,2012.0,9470.0,11999.0,2553.0,199921634.49204773,53.0,48.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000749,3775167.921263249,1679.0,8912.0,7271.0,543.0,190906647.93805838,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000750,3775167.921263249,677.0,2883.0,8894.0,15744.0,294129110.4283604,65.75,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1000751,3775167.921263249,300.0,1128.0,7261.0,11295.0,352713682.7,67.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1000752,3775167.921263249,1188.0,6263.0,4535.0,7.0,187729456.95959595,49.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000753,3775167.921263249,449.0,2031.0,5554.0,4963.0,244702777.44766146,56.0,41.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0
